2024-04-18 20:50:10.006 [main] INFO  skf.core.SEEAbstractFederateAmbassador - SEEAbstractFederateAmbassador Costruttore
2024-04-18 20:50:10.040 [main] INFO  skf.config.ConfigurationFactory - Importing the SFK configuration file
2024-04-18 20:50:10.191 [main] INFO  skf.core.SEEHLAModule - Connecting to HLA/RTI.
2024-04-18 20:50:10.258 [main] INFO  skf.core.SEERTIAmbassador - Vendor HLA/RTI: name:pRTI 1516, rtiVersion: v5.5.9, hlaVersion: HLA IEEE 1516-2010
2024-04-18 20:50:11.022 [main] INFO  skf.core.SEEHLAModule - Loading FOMs modules.
2024-04-18 20:50:11.034 [main] INFO  skf.core.SEEHLAModule - Join the federate ' Habitation ' into the Federation execution ' SEE 2024 '.
2024-04-18 20:50:11.778 [main] INFO  skf.core.SEEHLAModule - Asynchronous delivery enabled.
2024-04-18 20:50:11.778 [main] INFO  skf.core.SEEHLAModule - Subscribed to the Subject
2024-04-18 20:50:11.858 [prti1516e: LRC[0x024d09c1] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - Synchronization point announced: INITIALIZATION_COMPLETED
2024-04-18 20:50:11.889 [main] INFO  skf.core.SEEHLAModule - The ObjectClass 'class skf.model.object.executionConfiguration.ExecutionConfiguration' has been subscribed.
2024-04-18 20:50:11.897 [prti1516e: LRC[0x024d09c1] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<2117>, ObjectClassHandle: objectClass<9>, Name: ExCO, FederateHandle: null
2024-04-18 20:50:12.040 [main] INFO  skf.core.SEEHLAModule - The Interaction ' ModeTransitionRequest [execution_mode=null] ' has been published.
2024-04-18 20:50:12.047 [main] INFO  skf.core.SEEHLAModule - The Object ' model.Habitation@7ff2b8d2 ' has been published.
2024-04-18 20:50:12.047 [main] INFO  skf.core.SEEHLAModule - Subscribing the ' AitkenBasinLocalFixed ' ReferenceFrame
2024-04-18 20:50:12.056 [main] INFO  skf.core.SEEHLAModule - Set up time management.
2024-04-18 20:50:12.056 [main] INFO  skf.core.SEEHLAModule - Time constrained enabled.
2024-04-18 20:50:12.067 [prti1516e: LRC[0x024d09c1] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<3127>, ObjectClassHandle: objectClass<8>, Name: MarsCentricFixed, FederateHandle: null
2024-04-18 20:50:12.076 [prti1516e: LRC[0x024d09c1] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<3123>, ObjectClassHandle: objectClass<8>, Name: MoonCentricInertial, FederateHandle: null
2024-04-18 20:50:12.077 [prti1516e: LRC[0x024d09c1] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<3118>, ObjectClassHandle: objectClass<8>, Name: SunCentricInertial, FederateHandle: null
2024-04-18 20:50:12.077 [prti1516e: LRC[0x024d09c1] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<3125>, ObjectClassHandle: objectClass<8>, Name: EarthMoonL2Rotating, FederateHandle: null
2024-04-18 20:50:12.077 [prti1516e: LRC[0x024d09c1] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<3120>, ObjectClassHandle: objectClass<8>, Name: EarthMoonBarycentricRotating, FederateHandle: null
2024-04-18 20:50:12.077 [prti1516e: LRC[0x024d09c1] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<3122>, ObjectClassHandle: objectClass<8>, Name: EarthCentricFixed, FederateHandle: null
2024-04-18 20:50:12.077 [prti1516e: LRC[0x024d09c1] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<3129>, ObjectClassHandle: objectClass<8>, Name: SeeLunarSouthPoleBaseLocalFixed, FederateHandle: null
2024-04-18 20:50:12.077 [prti1516e: LRC[0x024d09c1] Federate service] ERROR skf.core.SEEAbstractFederateAmbassador - Can't find the FrameType: SeeLunarSouthPoleBaseLocalFixed
2024-04-18 20:50:12.077 [prti1516e: LRC[0x024d09c1] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<3121>, ObjectClassHandle: objectClass<8>, Name: EarthCentricInertial, FederateHandle: null
2024-04-18 20:50:12.077 [prti1516e: LRC[0x024d09c1] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<3128>, ObjectClassHandle: objectClass<8>, Name: AitkenBasinLocalFixed, FederateHandle: null
2024-04-18 20:50:12.077 [prti1516e: LRC[0x024d09c1] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<3124>, ObjectClassHandle: objectClass<8>, Name: MoonCentricFixed, FederateHandle: null
2024-04-18 20:50:12.078 [prti1516e: LRC[0x024d09c1] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<3119>, ObjectClassHandle: objectClass<8>, Name: EarthMoonBarycentricInertial, FederateHandle: null
2024-04-18 20:50:12.078 [prti1516e: LRC[0x024d09c1] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<3117>, ObjectClassHandle: objectClass<8>, Name: SolarSystemBarycentricInertial, FederateHandle: null
2024-04-18 20:50:12.078 [prti1516e: LRC[0x024d09c1] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<3126>, ObjectClassHandle: objectClass<8>, Name: MarsCentricInertial, FederateHandle: null
2024-04-18 20:50:14.153 [Thread-1] INFO  skf.core.SEEHLAModule - The Object 'model.Habitation@7ff2b8d2' has been updated on the HLA/RTI platform.
2024-04-18 20:50:14.911 [Thread-1] INFO  skf.core.SEEHLAModule - The Object 'model.Habitation@7ff2b8d2' has been updated on the HLA/RTI platform.
2024-04-18 20:50:15.910 [Thread-1] INFO  skf.core.SEEHLAModule - The Object 'model.Habitation@7ff2b8d2' has been updated on the HLA/RTI platform.
2024-04-18 20:50:16.909 [Thread-1] INFO  skf.core.SEEHLAModule - The Object 'model.Habitation@7ff2b8d2' has been updated on the HLA/RTI platform.
2024-04-18 20:50:17.909 [Thread-1] INFO  skf.core.SEEHLAModule - The Object 'model.Habitation@7ff2b8d2' has been updated on the HLA/RTI platform.
2024-04-18 20:50:18.909 [Thread-1] INFO  skf.core.SEEHLAModule - The Object 'model.Habitation@7ff2b8d2' has been updated on the HLA/RTI platform.
2024-04-18 20:50:19.903 [Thread-1] INFO  skf.core.SEEHLAModule - The Object 'model.Habitation@7ff2b8d2' has been updated on the HLA/RTI platform.
2024-04-18 20:50:20.912 [Thread-1] INFO  skf.core.SEEHLAModule - The Object 'model.Habitation@7ff2b8d2' has been updated on the HLA/RTI platform.
2024-04-18 20:50:21.911 [Thread-1] INFO  skf.core.SEEHLAModule - The Object 'model.Habitation@7ff2b8d2' has been updated on the HLA/RTI platform.
2024-04-18 20:50:22.911 [Thread-1] INFO  skf.core.SEEHLAModule - The Object 'model.Habitation@7ff2b8d2' has been updated on the HLA/RTI platform.
2024-04-18 20:50:23.915 [Thread-1] INFO  skf.core.SEEHLAModule - The Object 'model.Habitation@7ff2b8d2' has been updated on the HLA/RTI platform.
