2024-04-18 21:10:51.761 [main] INFO  skf.core.SEEAbstractFederateAmbassador - SEEAbstractFederateAmbassador Costruttore
2024-04-18 21:10:51.799 [main] INFO  skf.config.ConfigurationFactory - Importing the SFK configuration file
2024-04-18 21:10:51.951 [main] INFO  skf.core.SEEHLAModule - Connecting to HLA/RTI.
2024-04-18 21:10:52.018 [main] INFO  skf.core.SEERTIAmbassador - Vendor HLA/RTI: name:pRTI 1516, rtiVersion: v5.5.9, hlaVersion: HLA IEEE 1516-2010
2024-04-18 21:10:52.767 [main] INFO  skf.core.SEEHLAModule - Loading FOMs modules.
2024-04-18 21:10:52.783 [main] INFO  skf.core.SEEHLAModule - Join the federate ' Storage ' into the Federation execution ' SEE 2024 '.
2024-04-18 21:10:53.704 [main] INFO  skf.core.SEEHLAModule - Asynchronous delivery enabled.
2024-04-18 21:10:53.705 [main] INFO  skf.core.SEEHLAModule - Subscribed to the Subject
2024-04-18 21:10:53.771 [prti1516e: LRC[0x31000e60] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - Synchronization point announced: INITIALIZATION_COMPLETED
2024-04-18 21:10:53.800 [main] INFO  skf.core.SEEHLAModule - The ObjectClass 'class skf.model.object.executionConfiguration.ExecutionConfiguration' has been subscribed.
2024-04-18 21:10:53.816 [prti1516e: LRC[0x31000e60] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<2117>, ObjectClassHandle: objectClass<9>, Name: ExCO, FederateHandle: null
2024-04-18 21:10:53.961 [main] INFO  skf.core.SEEHLAModule - The Interaction ' ModeTransitionRequest [execution_mode=null] ' has been published.
2024-04-18 21:10:53.970 [main] INFO  skf.core.SEEHLAModule - The Object ' model.Storage@5baaae4c ' has been published.
2024-04-18 21:10:53.970 [main] INFO  skf.core.SEEHLAModule - Subscribing the ' AitkenBasinLocalFixed ' ReferenceFrame
2024-04-18 21:10:53.980 [main] INFO  skf.core.SEEHLAModule - Set up time management.
2024-04-18 21:10:53.980 [main] INFO  skf.core.SEEHLAModule - Time constrained enabled.
2024-04-18 21:10:53.989 [prti1516e: LRC[0x31000e60] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<3127>, ObjectClassHandle: objectClass<8>, Name: MarsCentricFixed, FederateHandle: null
2024-04-18 21:10:53.999 [prti1516e: LRC[0x31000e60] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<3123>, ObjectClassHandle: objectClass<8>, Name: MoonCentricInertial, FederateHandle: null
2024-04-18 21:10:53.999 [prti1516e: LRC[0x31000e60] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<3118>, ObjectClassHandle: objectClass<8>, Name: SunCentricInertial, FederateHandle: null
2024-04-18 21:10:53.999 [prti1516e: LRC[0x31000e60] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<3125>, ObjectClassHandle: objectClass<8>, Name: EarthMoonL2Rotating, FederateHandle: null
2024-04-18 21:10:53.999 [prti1516e: LRC[0x31000e60] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<3120>, ObjectClassHandle: objectClass<8>, Name: EarthMoonBarycentricRotating, FederateHandle: null
2024-04-18 21:10:53.999 [prti1516e: LRC[0x31000e60] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<3122>, ObjectClassHandle: objectClass<8>, Name: EarthCentricFixed, FederateHandle: null
2024-04-18 21:10:53.999 [prti1516e: LRC[0x31000e60] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<3129>, ObjectClassHandle: objectClass<8>, Name: SeeLunarSouthPoleBaseLocalFixed, FederateHandle: null
2024-04-18 21:10:53.999 [prti1516e: LRC[0x31000e60] Federate service] ERROR skf.core.SEEAbstractFederateAmbassador - Can't find the FrameType: SeeLunarSouthPoleBaseLocalFixed
2024-04-18 21:10:53.999 [prti1516e: LRC[0x31000e60] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<3121>, ObjectClassHandle: objectClass<8>, Name: EarthCentricInertial, FederateHandle: null
2024-04-18 21:10:53.999 [prti1516e: LRC[0x31000e60] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<3128>, ObjectClassHandle: objectClass<8>, Name: AitkenBasinLocalFixed, FederateHandle: null
2024-04-18 21:10:54.000 [prti1516e: LRC[0x31000e60] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<3124>, ObjectClassHandle: objectClass<8>, Name: MoonCentricFixed, FederateHandle: null
2024-04-18 21:10:54.000 [prti1516e: LRC[0x31000e60] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<3119>, ObjectClassHandle: objectClass<8>, Name: EarthMoonBarycentricInertial, FederateHandle: null
2024-04-18 21:10:54.000 [prti1516e: LRC[0x31000e60] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<3117>, ObjectClassHandle: objectClass<8>, Name: SolarSystemBarycentricInertial, FederateHandle: null
2024-04-18 21:10:54.000 [prti1516e: LRC[0x31000e60] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<3126>, ObjectClassHandle: objectClass<8>, Name: MarsCentricInertial, FederateHandle: null
2024-04-18 21:10:56.142 [Thread-1] INFO  skf.core.SEEHLAModule - The Object 'model.Storage@5baaae4c' has been updated on the HLA/RTI platform.
2024-04-18 21:10:56.899 [Thread-1] INFO  skf.core.SEEHLAModule - The Object 'model.Storage@5baaae4c' has been updated on the HLA/RTI platform.
2024-04-18 21:10:57.908 [Thread-1] INFO  skf.core.SEEHLAModule - The Object 'model.Storage@5baaae4c' has been updated on the HLA/RTI platform.
2024-04-18 21:10:58.906 [Thread-1] INFO  skf.core.SEEHLAModule - The Object 'model.Storage@5baaae4c' has been updated on the HLA/RTI platform.
2024-04-18 21:10:59.897 [Thread-1] INFO  skf.core.SEEHLAModule - The Object 'model.Storage@5baaae4c' has been updated on the HLA/RTI platform.
2024-04-18 21:11:00.901 [Thread-1] INFO  skf.core.SEEHLAModule - The Object 'model.Storage@5baaae4c' has been updated on the HLA/RTI platform.
2024-04-18 21:11:01.908 [Thread-1] INFO  skf.core.SEEHLAModule - The Object 'model.Storage@5baaae4c' has been updated on the HLA/RTI platform.
2024-04-18 21:11:02.902 [Thread-1] INFO  skf.core.SEEHLAModule - The Object 'model.Storage@5baaae4c' has been updated on the HLA/RTI platform.
2024-04-18 21:11:03.897 [Thread-1] INFO  skf.core.SEEHLAModule - The Object 'model.Storage@5baaae4c' has been updated on the HLA/RTI platform.
2024-04-18 21:11:04.902 [Thread-1] INFO  skf.core.SEEHLAModule - The Object 'model.Storage@5baaae4c' has been updated on the HLA/RTI platform.
2024-04-18 21:11:05.903 [Thread-1] INFO  skf.core.SEEHLAModule - The Object 'model.Storage@5baaae4c' has been updated on the HLA/RTI platform.
2024-04-18 21:11:06.901 [Thread-1] INFO  skf.core.SEEHLAModule - The Object 'model.Storage@5baaae4c' has been updated on the HLA/RTI platform.
2024-04-18 21:11:07.900 [Thread-1] INFO  skf.core.SEEHLAModule - The Object 'model.Storage@5baaae4c' has been updated on the HLA/RTI platform.
2024-04-18 21:11:08.899 [Thread-1] INFO  skf.core.SEEHLAModule - The Object 'model.Storage@5baaae4c' has been updated on the HLA/RTI platform.
2024-04-18 21:11:09.901 [Thread-1] INFO  skf.core.SEEHLAModule - The Object 'model.Storage@5baaae4c' has been updated on the HLA/RTI platform.
