2024-04-18 20:49:42.600 [main] INFO  skf.core.SEEAbstractFederateAmbassador - SEEAbstractFederateAmbassador Costruttore
2024-04-18 20:49:42.628 [main] INFO  skf.config.ConfigurationFactory - Importing the SFK configuration file
2024-04-18 20:49:42.779 [main] INFO  skf.core.SEEHLAModule - Connecting to HLA/RTI.
2024-04-18 20:49:42.851 [main] INFO  skf.core.SEERTIAmbassador - Vendor HLA/RTI: name:pRTI 1516, rtiVersion: v5.5.9, hlaVersion: HLA IEEE 1516-2010
2024-04-18 20:49:43.593 [main] INFO  skf.core.SEEHLAModule - Loading FOMs modules.
2024-04-18 20:49:43.594 [main] INFO  skf.core.SEEHLAModule - Join the federate ' CommunicationHub ' into the Federation execution ' SEE 2024 '.
2024-04-18 20:49:44.355 [main] INFO  skf.core.SEEHLAModule - Asynchronous delivery enabled.
2024-04-18 20:49:44.355 [main] INFO  skf.core.SEEHLAModule - Subscribed to the Subject
2024-04-18 20:49:44.436 [prti1516e: LRC[0x01d470d0] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - Synchronization point announced: INITIALIZATION_COMPLETED
2024-04-18 20:49:44.462 [main] INFO  skf.core.SEEHLAModule - The ObjectClass 'class skf.model.object.executionConfiguration.ExecutionConfiguration' has been subscribed.
2024-04-18 20:49:44.475 [prti1516e: LRC[0x01d470d0] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<2117>, ObjectClassHandle: objectClass<9>, Name: ExCO, FederateHandle: null
2024-04-18 20:49:44.652 [main] INFO  skf.core.SEEHLAModule - The Interaction ' ModeTransitionRequest [execution_mode=null] ' has been published.
2024-04-18 20:49:44.667 [main] INFO  skf.core.SEEHLAModule - The Object ' model.CommunicationHub@4e2c95ee ' has been published.
2024-04-18 20:49:44.668 [main] INFO  skf.core.SEEHLAModule - Subscribing the ' AitkenBasinLocalFixed ' ReferenceFrame
2024-04-18 20:49:44.678 [main] INFO  skf.core.SEEHLAModule - Set up time management.
2024-04-18 20:49:44.678 [main] INFO  skf.core.SEEHLAModule - Time constrained enabled.
2024-04-18 20:49:44.691 [prti1516e: LRC[0x01d470d0] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<3127>, ObjectClassHandle: objectClass<8>, Name: MarsCentricFixed, FederateHandle: null
2024-04-18 20:49:44.702 [prti1516e: LRC[0x01d470d0] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<3123>, ObjectClassHandle: objectClass<8>, Name: MoonCentricInertial, FederateHandle: null
2024-04-18 20:49:44.702 [prti1516e: LRC[0x01d470d0] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<3118>, ObjectClassHandle: objectClass<8>, Name: SunCentricInertial, FederateHandle: null
2024-04-18 20:49:44.702 [prti1516e: LRC[0x01d470d0] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<3125>, ObjectClassHandle: objectClass<8>, Name: EarthMoonL2Rotating, FederateHandle: null
2024-04-18 20:49:44.702 [prti1516e: LRC[0x01d470d0] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<3120>, ObjectClassHandle: objectClass<8>, Name: EarthMoonBarycentricRotating, FederateHandle: null
2024-04-18 20:49:44.702 [prti1516e: LRC[0x01d470d0] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<3122>, ObjectClassHandle: objectClass<8>, Name: EarthCentricFixed, FederateHandle: null
2024-04-18 20:49:44.702 [prti1516e: LRC[0x01d470d0] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<3129>, ObjectClassHandle: objectClass<8>, Name: SeeLunarSouthPoleBaseLocalFixed, FederateHandle: null
2024-04-18 20:49:44.702 [prti1516e: LRC[0x01d470d0] Federate service] ERROR skf.core.SEEAbstractFederateAmbassador - Can't find the FrameType: SeeLunarSouthPoleBaseLocalFixed
2024-04-18 20:49:44.703 [prti1516e: LRC[0x01d470d0] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<3121>, ObjectClassHandle: objectClass<8>, Name: EarthCentricInertial, FederateHandle: null
2024-04-18 20:49:44.703 [prti1516e: LRC[0x01d470d0] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<3128>, ObjectClassHandle: objectClass<8>, Name: AitkenBasinLocalFixed, FederateHandle: null
2024-04-18 20:49:44.703 [prti1516e: LRC[0x01d470d0] Federate service] INFO  skf.core.SEEAbstractFederateAmbassador - ObjectInstanceHandle: instance<3124>, ObjectClassHandle: objectClass<8>, Name: MoonCentricFixed, FederateHandle: null
